intersection,road,intersection_key,road_key
สะพานพระปกเกล้า,มุ่งหน้าแยกบ้านแขก,สะพานพระปกเกล้า,มุ่งหน้าแยกบ้านแขก
อุโมงค์รัชโยธิน,มุ่งหน้าแยกรัชวิภา,อุโมงค์รัชโยธิน,มุ่งหน้าแยกรัชวิภา
อุโมงค์รัชโยธิน,มุ่งหน้าถนนนวมินทร์,อุโมงค์รัชโยธิน,มุ่งหน้าถนนนวมินทร์
อุโมงค์เกษตร,มุ่งหน้าแยกรัชโยธิน,อุโมงค์เกษตร,มุ่งหน้าแยกรัชโยธิน
อุโมงค์เกษตร,มุ่งหน้าแยกพงษ์เพชร,อุโมงค์เกษตร,มุ่งหน้าแยกพงษ์เพชร
อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนประดิษฐ์มนูธรรม,อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนประดิษฐ์มนูธรรม
อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนพหลโยธิน,อุโมงค์พหลโยธิน-ลาดปลาเค้า,มุ่งหน้าถนนพหลโยธิน
อุโมงค์ดินแดง,มุ่งหน้าประชาสงเคราะห์,อุโมงค์ดินแดง,มุ่งหน้าประชาสงเคราะห์
อุโมงค์ห้วยขวาง,มุ่งหน้าแยกสุทธิสาร,อุโมงค์ห้วยขวาง,มุ่งหน้าแยกสุทธิสาร
อุโมงค์ห้วยขวาง,มุ่งหน้าแยกพระราม9,อุโมงค์ห้วยขวาง,มุ่งหน้าแยกพระราม9
อุโมงค์สุทธิสาร,มุ่งหน้าแยกรัชดา-ลาดพร้าว,อุโมงค์สุทธิสาร,มุ่งหน้าแยกรัชดา-ลาดพร้าว
อุโมงค์สุทธิสาร,มุ่งหน้าแยกห้วยขวาง,อุโมงค์สุทธิสาร,มุ่งหน้าแยกห้วยขวาง
อุโมงค์บางพลัด,มุ่งหน้าแยกปิ่นเกล้า,อุโมงค์บางพลัด,มุ่งหน้าแยกปิ่นเกล้า
อุโมงค์บางพลัด,มุ่งหน้าพระราม7,อุโมงค์บางพลัด,มุ่งหน้าพระราม7
อุโมงค์ท่าพระ,มุ่งหน้าแยกไฟฉาย,อุโมงค์ท่าพระ,มุ่งหน้าแยกไฟฉาย
อุโมงค์ท่าพระ,มุ่งหน้าแยกรัชดา-ราชพฤกษ์,อุโมงค์ท่าพระ,มุ่งหน้าแยกรัชดา-ราชพฤกษ์
อุโมงค์บรมราชชนนี,มุ่งหน้าแยกบางพลัด,อุโมงค์บรมราชชนนี,มุ่งหน้าแยกบางพลัด
อุโมงค์บรมราชชนนี,มุ่งหน้าบางขุนนนท์,อุโมงค์บรมราชชนนี,มุ่งหน้าบางขุนนนท์
อุโมงค์ถาวรธวัช,ถาวรธวัช,อุโมงค์ถาวรธวัช,ถาวรธวัช
รามคำแหง24-ถาวรธวัช,ถาวรธวัช,รามคำแหง24-ถาวรธวัช,ถาวรธวัช
รามคำแหง24-ถาวรธวัช,รามคำแหง24,รามคำแหง24-ถาวรธวัช,รามคำแหง24
อุโมงค์บางเขน,มุ่งหน้าสะพานใหม่,อุโมงค์บางเขน,มุ่งหน้าสะพานใหม่
อุโมงค์บางเขน,มุ่งหน้าแยกเกษตร,อุโมงค์บางเขน,มุ่งหน้าแยกเกษตร
กษัตริย์ศึก,พระรามที่1,กษัตริย์ศึก,พระรามที่1
