intersection,road,intersection_key,road_key
พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,พุทธมณฑลสาย 2,พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,พุทธมณฑลสาย 2
พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,ซ.วัดบุณยประดิษฐ์,พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,ซ.วัดบุณยประดิษฐ์
พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,พุทธมณฑลสาย 2 ซอย 10,พุทธมณฑลสาย 2 - ซ.วัดบุณยประดิษฐ์,พุทธมณฑลสาย 2 ซอย 10
ทางข้ามทางเข้าวัดมะกอก,พุทธมณฑลสาย 1,ทางข้ามทางเข้าวัดมะกอก,พุทธมณฑลสาย 1
ทางข้ามหน้าหมู่บ้านสินทรัพย์นคร,พุทธมณฑลสาย 2,ทางข้ามหน้าหมู่บ้านสินทรัพย์นคร,พุทธมณฑลสาย 2
ปากซอยหทัยราษฎร์ 39,หทัยราษฎร์,ปากซอยหทัยราษฎร์ 39,หทัยราษฎร์
หน้ารพ.รามาธิบดี,พระรามที่ 6,หน้ารพ.รามาธิบดี,พระรามที่ 6
อ.ส.ม.ท.,ทางเข้า อ.ส.ม.ท.,อ.ส.ม.ท.,ทางเข้า อ.ส.ม.ท.
หน้าบิ๊กซีราชดำริ,ราชดำริ,หน้าบิ๊กซีราชดำริ,ราชดำริ
ป้อมเผด็จ,ราชดำเนิน,ป้อมเผด็จ,ราชดำเนิน
อุดมสุข,สุขุมวิท 103 (อุดมสุข),อุดมสุข,สุขุมวิท 103 (อุดมสุข)
พระรามที่ 3 - วงแหวนอุตสาหกรรม,พระรามที่ 3,พระรามที่ 3 - วงแหวนอุตสาหกรรม,พระรามที่ 3
พระรามที่ 3 - วงแหวนอุตสาหกรรม,วงแหวนอุตสาหกรรม,พระรามที่ 3 - วงแหวนอุตสาหกรรม,วงแหวนอุตสาหกรรม
เพชรเกษม 81,เพชรเกษม 81,เพชรเกษม 81,เพชรเกษม 81
สาทร - เจริญกรุง,ทางเข้าเจ้าพระยาทาวเวอร์,สาทร - เจริญกรุง,ทางเข้าเจ้าพระยาทาวเวอร์
หน้าพันธุ์ทิพย์ประตูน้ำ,เพชรบุรี,หน้าพันธุ์ทิพย์ประตูน้ำ,เพชรบุรี
เตาปูน,ซอยน้ำชัย,เตาปูน,ซอยน้ำชัย
ถาวรธวัช,ถาวรธวัช,ถาวรธวัช,ถาวรธวัช
ถาวรธวัช,พัฒนาการ,ถาวรธวัช,พัฒนาการ
พาณิชย์ธน,จรัญสนิทวงศ์,พาณิชย์ธน,จรัญสนิทวงศ์
พาณิชย์ธน,จรัญสนิทวงศ์ 13,พาณิชย์ธน,จรัญสนิทวงศ์ 13
เฉลิมกรุง,ตรีทอง,เฉลิมกรุง,ตรีทอง
เอกมัยใต้,ทางเข้าขนส่งเอกมัย,เอกมัยใต้,ทางเข้าขนส่งเอกมัย
ด่วนเกษมราษฎร์,ทางขึ้นลงทางด่วน,ด่วนเกษมราษฎร์,ทางขึ้นลงทางด่วน
บรมราชชนนี,สมเด็จพระปิ่นเกล้า,บรมราชชนนี,สมเด็จพระปิ่นเกล้า
เรือนจำ,มหาไชย,เรือนจำ,มหาไชย
เรือนจำ,หลวง,เรือนจำ,หลวง
สะพานมอญ,อัษฎางค์,สะพานมอญ,อัษฎางค์
สะพานมอญ,เจริญกรุง,สะพานมอญ,เจริญกรุง
อัษฎางค์ - ราชบพิธ,อัษฎางค์,อัษฎางค์ - ราชบพิธ,อัษฎางค์
อัษฎางค์ - พระยาศรี,อัษฎางค์,อัษฎางค์ - พระยาศรี,อัษฎางค์
อัษฎางค์ - พระยาศรี,พระยาศรี,อัษฎางค์ - พระยาศรี,พระยาศรี
เฟื่องนคร - พระยาศรี,เฟื่องนคร,เฟื่องนคร - พระยาศรี,เฟื่องนคร
ตีทอง - ลงท่า - หน้าวัง,ตีทอง,ตีทอง - ลงท่า - หน้าวัง,ตีทอง
ตีทอง - ลงท่า - หน้าวัง,หน้าวัง,ตีทอง - ลงท่า - หน้าวัง,หน้าวัง
เฟื่องนคร - ราชบพิธ,เฟื่องนคร,เฟื่องนคร - ราชบพิธ,เฟื่องนคร
เฟื่องนคร - ราชบพิธ,ราชบพิธ,เฟื่องนคร - ราชบพิธ,ราชบพิธ
หน้าธนาคารแห่งประเทศไทย,สามเสน,หน้าธนาคารแห่งประเทศไทย,สามเสน
